repository_key,project_id,project_title,source_url,local_dir,local_filename,file_type,license,download_status,failure_reason,downloaded_at
repo6,interview-and-observation-guides-used-to-collect-data-for-doctoral-dissertation-virkelighetsforst-elser-og-praksis-en-kritisk-diskursanalyse-av-tildelings-og-tilretteleggingsprosessen-for-tjenester-til-hjemmeboende-yngre-personer-med-demens,Interview and observation guides used to collect data for doctoral dissertation: Virkelighetsforståelser og praksis – en kritisk diskursanalyse av tildelings- og tilretteleggingsprosessen for tjenester til hjemmeboende yngre personer med demens,https://doi.org/10.23642/USN.23218754,repo6/interview-and-observation-guides-used-to-collect-data-for-doctoral-dissertation-virkelighetsforst-elser-og-praksis-en-kritisk-diskursanalyse-av-tildelings-og-tilretteleggingsprosessen-for-tjenester-til-hjemmeboende-yngre-personer-med-demens,,.txt,CC BY 4.0,discovered,,2026-04-15T19:42:21.267045+00:00
repo6,modernising-sport-psychology-in-football-interview-guides-and-supplementary-data,Modernising sport psychology in football: Interview guides and supplementary data,https://doi.org/10.18710/KFKYBJ,repo6/modernising-sport-psychology-in-football-interview-guides-and-supplementary-data,,.txt,CC0 1.0,discovered,,2026-04-15T19:42:21.267105+00:00
repo6,replication-data-for-integrating-problem-based-learning-with-international-internships-in-business-education,Replication Data for: Integrating problem-based learning with international internships in business education,https://doi.org/10.18710/HK2TXA,repo6/replication-data-for-integrating-problem-based-learning-with-international-internships-in-business-education,,.txt,CC0 1.0,discovered,,2026-04-15T19:42:21.267137+00:00
repo6,replication-data-for-cartobike-transcripts-focus-group-interviews,Replication Data for: Cartobike transcripts focus group interviews,https://doi.org/10.18710/D4TLO3,repo6/replication-data-for-cartobike-transcripts-focus-group-interviews,,.txt,CC0 1.0,discovered,,2026-04-15T19:42:21.267164+00:00
repo6,supplementary-data-for-parental-alienation-and-its-impact-on-self-esteem-and-well-being,Supplementary data for: Parental alienation and its impact on self-esteem and well-being,https://doi.org/10.18710/SY8T6Q,repo6/supplementary-data-for-parental-alienation-and-its-impact-on-self-esteem-and-well-being,,.txt,CC0 1.0,discovered,,2026-04-15T19:42:21.267261+00:00
repo6,replication-data-for-long-non-coding-rna-transcripts-in-crucian-carp-brain-annotation-and-expression-patterns-in-anoxia-and-reoxygenation,Replication Data for: Long Non-Coding RNA Transcripts in Crucian Carp Brain – Annotation and Expression Patterns in Anoxia and Reoxygenation,https://doi.org/10.18710/1EIOVF,repo6/replication-data-for-long-non-coding-rna-transcripts-in-crucian-carp-brain-annotation-and-expression-patterns-in-anoxia-and-reoxygenation,,.txt,CC0 1.0,discovered,,2026-04-15T19:42:21.267293+00:00
repo6,supporting-data-for-welfare-pens-in-dairy-cattle-herds-with-automatic-milking-systems-a-descriptive-study,"Supporting data for ""Welfare pens in dairy cattle herds with automatic milking systems – a descriptive study""",https://doi.org/10.18710/MOEDVS,repo6/supporting-data-for-welfare-pens-in-dairy-cattle-herds-with-automatic-milking-systems-a-descriptive-study,,.txt,CC0 1.0,discovered,,2026-04-15T19:42:21.267532+00:00
repo6,supporting-data-for-differential-expression-of-va-opsin-transcript-variants-in-tissues-linked-to-photoperiodic-time-measurement-in-svalbard-rock-ptarmigan,Supporting Data for: Differential expression of VA opsin transcript variants in tissues linked to photoperiodic time measurement in Svalbard rock ptarmigan,https://doi.org/10.18710/MEZX57,repo6/supporting-data-for-differential-expression-of-va-opsin-transcript-variants-in-tissues-linked-to-photoperiodic-time-measurement-in-svalbard-rock-ptarmigan,,.csv,CC0 1.0,discovered,,2026-04-15T19:42:21.267580+00:00
repo6,replication-data-for-henrik-ibsen-s-writings-version-1-4,"Replication Data for: Henrik Ibsen's Writings, Version 1.4",https://doi.org/10.18710/475UNT,repo6/replication-data-for-henrik-ibsen-s-writings-version-1-4,,.txt,CC BY-NC 4.0,discovered,,2026-04-15T19:42:21.267651+00:00
repo6,background-data-for-sense-making-through-hybrid-talk-high-achieving-secondary-students-language-use-during-practical-work,Background data for: Sense-making through hybrid talk: High-achieving secondary students’ language use during practical work,https://doi.org/10.18710/3UZELZ,repo6/background-data-for-sense-making-through-hybrid-talk-high-achieving-secondary-students-language-use-during-practical-work,,.txt,CC0 1.0,discovered,,2026-04-15T19:42:21.267677+00:00
repo6,replication-data-for-changes-in-dna-methylation-during-anoxia-and-reoxygenation-in-crucian-carp-brain,Replication Data for: Changes in DNA Methylation During Anoxia and Reoxygenation in Crucian Carp Brain,https://doi.org/10.18710/GSHJEB,repo6/replication-data-for-changes-in-dna-methylation-during-anoxia-and-reoxygenation-in-crucian-carp-brain,,.txt,CC0 1.0,discovered,,2026-04-15T19:42:21.267805+00:00
repo6,supporting-data-for-enhancing-code-switching-research-through-comparable-corpora-introducing-the-el-paso-bilingual-corpus,Supporting Data for: Enhancing code-switching research through comparable corpora: Introducing the El Paso Bilingual Corpus,https://doi.org/10.18710/7LGSXY,repo6/supporting-data-for-enhancing-code-switching-research-through-comparable-corpora-introducing-the-el-paso-bilingual-corpus,,.txt,"<p>With the exception of the utterances in the tabular file <b>Dataset_Diminutives.csv</b> (text in the ""DIMConstruction"" column), the dataset ""Supporting Data for: Enhancing code-switching research through comparable corpora: Introducing the El Paso Bilingual Corpus "" has been marked as dedicated to the public domain, as described here: <a href=""https://creativecommons.org/publicdomain/zero/1.0/"">https://creativecommons.org/publicdomain/zero/1.0/</a>.</p>
<p>Our <a href=""https://dataverse.org/best-practices/dataverse-community-norms"">Community Norms</a> as well as good scientific practices expect that proper credit is given via citation. Please use the data citation shown on the dataset page.</p>
<p>The utterances included in <b>Dataset_Diminutives.csv</b> have been transcribed from the sources listed in the Data Source metadata field and are reproduced here under limitations and exceptions to IPR and database protection regulations.</p>",discovered,,2026-04-15T19:42:21.267922+00:00
